360	为什么花呗不支持交哈罗单车押金	这个是我共享单车抵的押金，为什么没有退还蚂蚁花呗	0
361	花呗买商品如何查询快递信息	在花呗里买的东西怎么查快递	1
362	开通了口碑商家怎么不能花呗收款	为什么我的花呗不能口碑付款	1
363	蚂蚁借呗在哪看什么时候还款	蚂蚁借呗借三个月什么时候还	1
364	用户在口碑上用花呗支付，到账后收取商家多少手续费	线下商户开通花呗支付，需要多少手续费	0
365	收款码 能不能收花呗	是花呗收钱码	0
366	我的花呗已还清，为啥芝麻分又降了	花呗按时还款为何芝麻分降低了	0
367	花呗商家是卖东西的	花呗商户条形码是干什么的	0
368	啥时候能用花呗充电费	水电费能不能花呗	0
369	为什么我有花呗但是不能分期	我的蚂蚁花呗为什么不能分期呀	1
370	以前的花呗号码现在不用了，怎么转到现在的账号	使用花呗时手机号不是现在用的手机号怎么办	0
371	我登陆不了花呗，提示支付宝登录	我问的是花呗我，我那支付宝登陆了，但是用不了	0
372	花呗分期还不完	花呗为负，分期以后暂时还不了，怎么办	0
373	不消费可以开通花呗吗	我得花呗还可以开通吗	0
374	我的借呗为什么借不了了	借呗上的借款数颜色是灰色的，为什么	0
375	如何看花呗帐单	花呗全部账单怎么查看	1
376	为什么我的花呗选不了脸	花呗怎么加不了油	0
377	我的蚂蚁借呗为啥不能用	借呗为什么不能用	1
378	花呗分期对以后长额度有影响吗	花呗额度为负有什么影响	0
379	花呗是否需要绑定银行卡	花呗可不可以绑定银行卡	1
380	花呗没抵扣	为什么这个花呗红包付款时没有抵扣	0
381	我的借呗是开通不了呗	我想申请借呗	0
382	我的手机丢了怎么关掉花呗	我之前的手机号丢了，现在换了手机怎么花呗用不了	0
383	花呗还清最低还款影响信用度么	花呗还最低会影响信用吗	1
384	借呗逾期一天影响信用么	借呗拖延一天还会不会影响信用	1
385	开通了花呗收钱 收钱码 不可以收款	我的花呗收款认证通过了为啥还收不成款	1
386	申请了收钱码还能用借呗吗	能不能提前申请借呗	0
387	网页版 借呗在哪里	网页版借呗在哪里	1
388	多少分蚂蚁借呗会有额度	蚂蚁借呗最高可以借到多少	0
389	我现在用的支付宝没有花呗，原来的有，能不能改过来改到现在的支付宝	我，我的支付宝上首页上没有花呗，怎么回事呀	0
390	如何提升蚂蚁借呗额度	增加借呗额度	1
391	花呗不支持电费，为什么有扣款记录	为什么不支持花呗充值电费	0
392	怎么花呗剩下的个已用的加起不对	不用的花呗手机号怎么解绑	0
393	借呗还款日期是什么时候	借呗还款日是每个月的几号	1
394	借呗***万免费额度提现	借呗的免费提现额度是什么意思	0
395	我的花呗显示别的号码	花呗显示未入账	0
396	如何开通花呗支付的商家吗	商家已开通花呗，客户扫码不到	0
397	花呗提示你可登录支付宝帐号********使用花呗。怎么用	可是还是显示：您可登陆支付宝账号**********使用花呗	1
398	但是我腿之前，已经银行卡还了花呗了，我现在没有收到这个退款	退款是花呗，我不知道	0
399	花呗额度可赠送么	领取花呗额度	0
400	不是蚂蚁借呗，是来分期不让借了	逾期处理了，怎么还吧借呗和来分期都给停了	0
401	开通花呗为什么说我安全不过关	我开通花呗，不用会扣钱吗	0
402	花呗无法线下	花呗线下使用有额度吗	0
403	蚂蚁花呗支付，可以申请退款吗	花呗收款可以开通吗	0
404	非商家，怎么借呗变成网商贷了	蚂蚁借呗跟网商贷	0
405	今日用花呗，什么时候还	如果今天***号使用花呗里边的钱，还款日期是什么时候	1
406	为什么我的花呗访问不了通讯录	花呗题额老是说要访问通讯录是怎么回事	0
407	借呗怎么提前评估	为什么我不能使用借呗	0
408	借呗为期三个月了	借呗分期为啥只显示六个月和十二个月	0
409	花呗***每月利息多少	花呗需要利息吗	0
410	滴滴打车花呗付钱的，可以打小票吗	花呗能打车吗	0
411	用花呗分期买了商品退款	打车用花呗付了怎么退	0
412	我的花呗出账日	花呗出账具体时间	1
413	我不想用花呗，怎么样关掉	怎么关不了花呗	0
414	有两个支付宝，但是只有一个能用花呗是吧	我花呗有两千五，为啥我只能用一千	0
415	我的花呗还有多少钱没还清	花呗是不是用了多少，就还多少的	0
416	用的花呗付款怎么退款	花呗付款后没有收到货怎样退款	1
417	如果花呗消费没有超过额度还多少	花呗有没限一天用多少额度	0
418	信用卡与花呗	信用卡花呗	0
419	借呗还款日期几号	蚂蚁借呗还款延期一天发款多了	0
420	逾期花呗就用不了不吗	花呗逾期能补救吗	0
421	提示可申请借呗，为什么又开通不成功	为什么现在借呗要申请	0
422	如果开通花呗以后可以关闭吗	没，就想问问，我花呗关了那么久了，还能开通吗	0
423	退回花呗的钱和实际金额不符	为什么花呗用的金额和实际金额不符	0
424	花呗账单我已经还清了，退款到花呗的钱怎么办	花呗退款怎么花	0
425	为什么我花呗扣了钱，但是我淘宝显示未付款？店家也说显示没付款	怎么付款了显示没有付款，花呗的钱也扣了	1
426	我想查看我***月***号借呗还款的具体账单	蚂蚁借呗怎么看还款账单	0
427	怎么关掉收钱码的花呗收钱	怎么关闭二维码花呗收款功能	1
428	我花呗是不是自动扣款的	我不管你们什么花呗自动扣款，只要没到期，你们凭什么扣钱	0
429	借呗已还清为什么负面记录还存在	借呗已还款，负面怎么还在	1
430	申请花呗收钱要绑定银行卡吗	使用蚂蚁借呗需要绑定银行卡么	0
431	花呗刷脸怎么老说认不出本人来	我花呗核实扫脸怎么不通过	1
432	如我不想使用花呗，怎么办	如果我不想用花呗了能不能退掉	1
433	我今天用了花呗，是不是明天一定要还的	这个单子用的不是花呗	0
434	系统什么时候评估借呗开通条件	有哪些条件开通借呗	0
435	可以用花呗冲流量吗	花呗可以绑定etc吗	0
436	如何能使花呗额度提高	花呗额度每个月都会提额吗	0
437	花呗服务费这么贵	花呗收款服务费 什么意思	0
438	花呗分期用不了	线下签约花呗分期	0
439	我的花呗是否还清	我九月份的花呗还完了	0
440	正常为什么不能用？？一切支持花呗付款的东西，超市，饿了么订餐，淘票票买电影票什么的都不可以。淘宝也不行	为什么不能使用花呗付款	1
441	帮我查一下我账户的花呗是否清帐	你查下我花呗账单	0
442	花呗按最低还款会不会算逾期	花呗每月还了最低还款会对信用产生影响吗	0
443	花呗查询账单显示暂无账单什么原因	怎么查询我的借呗的账单日	0
444	我的花呗怎么长不了	为什么我的花呗什么都干不了	0
445	怎样付款不能用花呗，只能从银行卡里扣款	怎么花呗不能付款	0
446	换了手机号为什么借呗不能用	之前的手机注册的花呗，换了号码怎么办	0
447	口碑商家不能使用花呗付款	客户花呗不能使用	0
448	我没用花呗为什么会叫我还款	我没有用过花呗，为什么还要提示我还款	0
449	我想在淘宝上用花呗	天猫和淘宝花呗怎么不同用	0
450	支付宝上的蚂蚁借呗钱为什么 转不出去	为什么我卡里转钱还借呗却说信号不好 失败	0
451	是不是我这花呗限额	怎么提升花呗额度	0
452	领取了提额但是借呗额度没有增加	怎么点了额度没有变化	0
453	花呗人脸识别不了我	蚂蚁花呗要人脸识别，每次都通不过	0
454	我借呗的额度没有了	借呗还完了，怎么没有了	0
455	我已经关闭另一个号的花呗了怎么在这个号开通	蚂蚁花呗关闭了。怎么开通另一个	1
456	我的花呗提额怎么还给我冻结了	我的花呗冻结了，什么时候可以正常使用	0
457	花呗可以更换分期还款期数吗	花呗还款怎样更换银行卡	0
458	我的花呗好为什么降成***	为什么我的花呗额度降低了***	1
459	花呗付款后分期	花呗分期全部还款后能提额吗	0
460	网商贷怎么改借呗	网贷换借呗	1
461	我的花呗逾期了，还能分期吗	花呗办了分期不能提前还款么	0
462	用了花呗红包	刚注册花呗***元红包	0
463	为什么共享单车不能用花呗支付押金了	为什么现在蚂蚁花呗不支持交摩拜单车押金	1
464	我看我的蚂蚁借呗可以转两万元到我卡上是真的吗	借呗欠的钱可以转卡吗	0
465	怎么提高借呗数目	借呗不够用怎么提额	1
466	我想买个手机，商家支持花呗，但我不可以用	我还完以后如何设置不再用花呗了	0
467	显示花呗存在风险	花呗显示帐号存在风险	1
468	我要堤高借呗	我说的不是花呗，我是要借呗	0
469	借呗怎么就不能用了	支付宝跟换手机号码，借呗就不能用了	0
470	花呗出个系统忙是什么意思	花呗，最低还款是什么意思	0
471	蚂蚁借呗综合评估多长时间	借呗系统综合评估多久一次	1
472	一次消费花呗有金额限制吗	花呗付款次数有限制吗	0
473	微贷产品已还款，怎么还不能使用花呗	花呗还清还不能用	0
474	帮我看看我的花呗还能不能再次开通	我想咨询下开通花呗的条件	0
475	为什么我花呗逾期后还清了，还显示我蚂蚁花呗有逾期行为，没有还款	花呗逾期了，为什么想还款没有花呗这一项了	0
476	借呗利率为什么不同	为什么我的蚂蚁借呗利率是万六这么高	0
477	花呗还款不到	我花呗还了用不了怎么回事	0
478	美团不能用花呗是怎么回事	我的花呗为什么在超市不能用了	0
479	花呗可以座滴滴打车吗	花呗可以点饿了吗	0
480	花呗还款有临时额度	花呗临时额度到期后必须马上还到原有额度吗	0
481	为什么找不到花呗入口	找花呗入口	1
482	还有，我花呗分期买的东西退款到花呗，怎么还款	可是我花呗已经提前还了一期了	0
483	什么还花呗	想咨询什么是花呗付款	0
484	我的不是花呗付款	我在花呗里分期付款的 为什么下个月付款	0
485	我的借呗怎么自动分期了	今天我自动银行卡借呗自动还款了	0
486	为什么不能用花呗	花呗借的款我已经还了为什么额度依旧用不了	0
487	开通了蚂蚁借呗 未通过怎么回事	借呗没通过审核怎么办	1
488	花呗分期后还能账单分期吗	花呗可以三次分期吗	0
489	蚂蚁借呗借三天怎么操作	借呗只借一个月，怎么操作	1
490	为什么我明明用花呗付款了但是还是显示我没有付款	为什么提示登录支付宝使用花呗	0
491	虚拟商品可以用花呗	花呗能购买虚拟商品	1
492	为什么绑定银行卡之后不能使用花呗	为什么花呗绑定上卡，还显示绑定卡	0
493	我借呗没通过什么时候可以在申请	我申请的借呗提升额度通过了没有，怎么查询	0
494	开通了花呗不使用要扣钱吗	这个月开通花呗，这个月不消费还需要还款吗	1
495	帮我花呗直接关了也可以	我需要关闭花呗	1
496	为什么我花呗不可以分期账单	花呗账单为什么无法分期，只能最低还款	0
497	花呗还款显示未还	花呗还款怎么没到账	0
498	花呗能一次还一半吗	花呗提前还一半可以不	1
499	我花呗里面是不是有***的额度	花呗上有***钱是谁的	0
500	电脑的支付宝花呗在那	花呗换支付宝	0
501	哪些支付不能用花呗	我哪里用了花呗钱	0
502	刚才给我发借呗提额信息	借呗信用提额	0
503	花呗电话更换	还蚂蚁花呗电话	0
504	借呗可以帮我提额吗	借呗今天到期可以明天还吗	0
505	淘宝付款方式里面找不到花呗	我的支付宝里怎么找不到蚂蚁花呗	0
506	花呗提前划款	分期花呗提前还	0
507	蚂蚁借呗怎么自己关闭了	关闭借呗图标	0
508	收钱码能用于花呗收款吗	信用卡花呗收款的条件	0
509	退款花呗怎么没少钱	我的花呗里钱很少什么原因	0
510	我的花呗已经还完了吧	我的花呗上个月已经全部还清	0
511	我用花呗充话费充错了，还能退嘛	花呗充了话费成功了，可以在退回花呗里面吗	0
512	我的花呗额度冻结了，还能不能用了	为什么我的花呗一直用不了	0
513	花呗临时用几天还	今天用花呗哪天还	1
514	我拿花呗分期现在想提钱还款，怎么一起结算的	花呗现在提前改款不了是怎么回事	0
515	我巳经还了，但是在花呗上的帐单怎么没取消	我在华为商城用花呗购买的订单取消了，花呗这次还是需要还款是怎么回事	0
516	帮我重新审核花呗	能重新审核我的花呗吗	0
517	我就奇了怪了，借呗花呗我都提前几天还的，你们怎么不让我用	你看下我的花呗还清了吗	0
518	花呗是日息	花呗分期付款利息是多少	0
519	借呗结清了，负面记录还在	借呗在芝麻信用上的负面记录如何处理	0
520	我问花呗为什么没了	我想提高我的花呗额度	0
521	花呗临时额度可以在天猫分期吗	花呗临时额度也可以做分期吗	0
522	***月***号花呗自动还款会何要扣手续费	花呗还款自动扣会收手续费吗	0
523	修改花呗手机号码	花呗绑定手机号码更换	1
524	我的蚂蚁花呗迟还了两天会不会影响信用度	花呗负额度会影响信誉嘛	0
525	借呗没有还款会怎样	蚂蚁借呗到期没还怎么处理	1
526	我的花吧开通不了	我的花呗开通不了	1
527	退款回到花呗了，为什么还需要还款，我的钱去哪了	我花呗购物退款的钱退到那去了	0
528	花呗免手续费用积分在哪里换	花呗分期卷在哪看	0
529	支付宝花呗怎么退款	退款到花呗多出的钱该怎么办	0
530	花呗分期还款后如何一次性还款	花呗分期后怎样一次性还款	1
531	商家货都没有发，那我这个是不是要等确认收货后开始计算还款	商家都已经告诉我收到款了，为什么你们非要说我没付款	0
532	为什么借呗这么多要求	借呗为什么一直在处理中	0
533	花呗不款日期最迟***号几点	花呗还款页面为***号，***号还款算不算逾期	0
534	我什么时候用花呗了	能发一下我是什么时候用过花呗的钱吗	0
535	我这个收款码，咋收不了，花呗，和信用卡的	这个，我用的花呗，收款怎么现在还不能收款	0
536	花呗到实体店消费有没有余额限制	虚拟商品用花呗有没有额度限制	0
537	为啥不能使用花呗	这么我的花呗用不了	1
538	借呗怎么关余额自动还款	蚂蚁借呗是如何取消自动还款	0
539	怎么我的蚂蚁借呗开通不了呀	有什么开通不了借呗	1
540	显示，已经把这个钱退回来了，退回到花呗里面了，为什么我在乎这个月还款的时候，还要还一次它	为什么我的钱款退回花呗了还要我还款	0
541	借呗的还款日期什么时候	借呗***号开借，还款日为什么是***号	0
542	花呗分期还的利息	花呗分期免利息是怎么免的	0
543	分期购物花呗额度不够怎么办	我预定好几万的家电，可是花呗额度不够，怎么解	1
544	如何修改花呗的还款日	花呗可以改成***号为还款日吗	0
545	身份证过期能申请蚂蚁借呗吗	身份证过期会不会影响到蚂蚁借呗	0
546	花呗可以使用的状况	一月***号使用的花呗是***	0
547	花呗分期账单后下个月还可以分期账单吗	花呗分期付款后每月还可以账单分期嘛	1
548	蚂蚁借呗暂未通过怎么办	蚂蚁借呗为什么不成功	0
549	怎么才能申请借呗	自动申请借呗在什么风险	0
550	借呗当月还	借呗当天还可以吗	0
551	支付宝和花呗可以一块使用那	我花呗都可以使用	0
552	蚂蚁借呗借钱好久时间能到账	蚂蚁借呗放款多久才到账号	1
553	怎么可以改蚂蚁花呗的额度	为什么我的花呗不能调整额度	0
554	不是商家可以开通花呗收钱吗吗	开通了商家花呗收款怎么不能付款	0
555	是自动归还蚂蚁借呗了吗	自动还款怎么不还借呗	0
556	我的花呗可以开通吗	交电费可以开通蚂蚁花呗吗	0
557	我的借呗还完款了吗	我借呗分了六期想一次还完该怎么还	0
558	可以帮我开通花呗嘛	花呗 绑定银行卡可以开通吗	0
559	淘宝花呗退款怎么到支付宝花呗去	花呗充值到支付宝账号	0
560	我的账号和花呗不一支	我的借呗账单每次都不一样	0
561	花呗不显示内容	怎么还显示还不花呗	0
562	第一次使用花呗，可以免多少期的息	花呗***的日利息***，一个月是多少	0
563	我的花呗可以用的余额是***	花呗还款时可以用花呗里的余额还款吗	0
564	花呗冻结了还能在开吗	花呗冻结了吗？我是	0
565	花呗一次最高消费能用多少	花呗单笔支付额对最高多少	1
566	花呗欠款以还清为什么还是不能使用借呗	花呗已经还清为什么不能用借呗	1
567	我的花呗跟芝麻信用啥时候可以用	还清了债务什么时候可以使用花呗	0
568	我这个退货退款了！为什么还显示要我还花呗	用花呗买的东西退款了退到花呗了，这个钱还需要还吗	0
569	我花呗退回来的钱为什么我没有收到信息	我用了花呗为什么就没了借呗	0
570	花呗怎么修改要还的金额	花呗还款方式怎么换	0
571	借呗钱还了的信息不可以删除嘛	已还清的借呗记录怎么删除	1
572	为什么不能使用花呗，商家支持的	一个商家消费***就不能用花呗了	0
573	花呗如何买车票	高铁管家买火车票可以用花呗吗	0
574	淘宝积分多少才支持花呗分期付款	怎么花呗老是付款不支持	0
575	别人可以提取我的蚂蚁借呗吗	蚂蚁借呗能提多少	0
576	商家不能收款花呗吗	花呗线下收款要求	0
577	为啥不可以用花呗充值	我的花呗里的钱为啥不能用	0
578	蚂蚁借呗有没有保证金	蚂蚁花呗的保证金	0
579	我的花呗额度还可以调高吗	我邮政的卡能主动还款吗	0
580	怎么提高花呗支付额度	花呗最大付款额度是多少	0
581	我刚用了花呗 要求退款	花呗支付要退款	1
582	花呗分期额度要和商品价格符合才可以吗	花呗分期额度和花呗额度一样吗	0
583	用花呗还需要往里拿利息吗	使用花呗付款，次月还款时有利息吗	0
584	区别查看我的花呗临时额度	花呗临时额度的还款期	0
585	借呗最长多少	借呗还款多少期	0
586	怎么绑定银行卡之后，还不可用花呗	我的花呗绑定了银行卡 提示绑定成功，为什么返回了还要继续绑定	0
587	怎样在次开通花呗	如何开通 花呗收款	0
588	把花呗退掉咋退	这么退掉，花呗的钱	0
589	不要借呗自动还款	蚂蚁借呗怎么不会自动还款	0
590	我想要***的花呗临时额度	这花呗额度临时怎么回事	0
591	扣了花呗的钱怎么又扣我余额里的钱	我的花呗扣了吗	0
592	蚂蚁借呗分期一月未还会咋样	借呗分期未还清还能再分期吗	0
593	我可以从新开通花呗吗	可不可以帮我再开一个花呗	0
594	花呗提前还款，不是全部结清	我想提前结清花呗款项	0
595	不小心用了花呗付款	我不想用花呗，我现在很生气	0
596	为什么我的就不可以借呗	为么我开通不了蚂蚁借呗	1
597	现在蚂蚁借呗怎么只能借***个月，不可以***个月了吗	蚂蚁借呗为什么不能借***期分期了	0
598	退回来的钱能返花呗里的钱吗	钱退回来是不是在花呗上了还是	0
599	蚂蚁借呗借款记录不对	怎么删借呗的记录	0
600	为什么我的借呗不可以先息后本	蚂蚁借呗借的钱可不可以不按期还	0
601	花呗分期购与全额花呗付款后来分期有什么区别	来分期有额度借呗怎么么有	0
602	在哪还花呗款	花呗现在要还钱了，咋办	0
603	花呗逾期改还款时间	花呗逾期还钱会怎样	0
604	花呗被冻结账号怎么办	花呗额度冻结是怎么回事	0
605	要像我这样子还要多久才能申请人到蚂蚁借呗的	蚂蚁借呗借的钱多久到	0
606	卖家这么开通花呗	已开通商家花呗，却不能收款	0
607	花呗的钱画到哪了	花呗消费的钱，如果退掉，钱是退到花呗还是支付宝了	0
608	假如这月我有退款那我花呗应还款金额是不是要把退款金额给去掉	我花呗还款这个月金额怎么不对	0
609	我支付宝已经付了款了，怎么花呗上面还欠***元	我已取消自动付款，花呗怎么自动扣了	0
610	花呗在天猫退款	花呗如向何退款	0
611	还蚂蚁借呗占用***万额度吗	蚂蚁借呗额度变更	0
612	为什么提前还款，蚂蚁借呗不能用了	怎么提前还借呗分期的款	0
613	如何查询借呗什么时候到账	蚂蚁借呗一直显示放款中，什么时候能到账	1
614	花呗充值话费能不能退回来	我用花呗冲的话费能不能退回来	1
615	临时关闭借呗	什么时间关闭的借呗	0
616	蚂蚁借呗不能超过几次	蚂蚁借呗有规定次数吗	1
617	商家支持花呗支付但是支付不了	花呗认证不了，是人脸认证	0
618	花呗收款码收的钱在哪	我二维码还不可以收花呗钱	0
619	我要取消网商贷	网商贷也是阿里巴巴的吗	0
620	蚂蚁花呗，下个月自动扣款，全额扣款，我从我的银行卡里边扣了，怎么怎么设置	为什么我付款用银行卡付的款，可花呗也扣了，我卡里的钱也扣了	0
621	花呗上的钱没动下个月用还嘛	这个月消费的花呗是这个月还钱还是下个月还钱	0
622	花呗交费费，啥时候到账	刷花呗到账时间多久	0
623	蚂蚁借呗怎么需要生份证照片了	蚂蚁借呗没有了 换成了什么	0
624	花呗还款后还逾期	没有还清款后关闭花呗会怎么样	0
625	点我知道了就退出花呗	我想退出花呗，应该怎么退	0
626	我想买手机用花呗分期付款我的额度不够怎么办	额度***分三期购***手机怎么提示花呗额度不够	0
627	花呗活动报名	花呗淘金币活动	0
628	花呗可以在实体店使用	京东可以用不可以用花呗	0
629	哪里可领借呗优惠券	借呗免息哪里获得	0
630	开通信用卡收钱和花呗收钱是弹出您的账户暂不符合开通条件	什么样的账户才能开通信用卡和花呗支付的功能	0
631	借呗还款余额限款	借呗余额还款有限制	1
632	花呗是从何处扣款	花呗还款从账户扣款	0
633	花呗有钱为什么还要用我的卡上的钱	花呗自己扣钱 我的钱有用 能不能还给我	0
634	我还了借呗，怎么还没有额度了	借呗还款了怎么还是用不成	0
635	店铺花呗收钱码怎么打开	帮别人的商家收钱码开通花呗	0
636	花呗分期付款，为什么和实际付款的钱数不一样	我的花呗总数和我算得不一样	0
637	蚂蚁积分影响花呗	花呗账单分期对额度有没有影响	0
638	用花呗买的衣服，没确认收货，先返还款了，为什么等到确认收货之后，还得换一次款	为什么花呗确认收货时会再让输一次密码，是不是要再扣一次费，可当时都付过款了	0
639	我想用花呗买机票	可以用花呗付钱吗	0
640	如何进行 花呗 还款分期	如何花呗分期	1
641	借呗使用的条件是什么	我的借呗不能开通的原因是什么	0
642	为撒借呗没有余额了	花呗怎么没有余额了	0
643	支付宝如何花呗还款	花呗邦我付款了后怎么还	1
644	花呗和银行卡重复扣款	美团重复付款，花呗扣了怎么办	0
645	蚂蚁花呗能不能改还款时间 开工资迟	蚂蚁花呗还款日能不能改	1
646	花呗负会不会有影响	花呗用超了有什么影响吗	1
647	我的花呗还款怎么收手续费	我刚刚花呗用了***什么时候还款	0
648	怎么不可以用花呗	钱怎么没花呗里	0
649	怎么样才能用蚂蚁借呗	怎么才能用上借呗	1
650	蚂蚁借呗额度能不能提升	提升借呗额度，查看进度提醒文件不存在	0
651	银行卡锁了，明天再还花呗行吗	在哪修改花呗用银行卡还款	0
652	花呗哪里订酒店	花呗能否预定酒店	0
653	然后花呗也不能用了	我花呗还有余款没有还清，还清以后能用吗	0
654	花呗分期后提前还款优先还的是分期是吗	怎样提前结清花呗分期账单	0
655	***不可以用花呗吗	我的花呗能用了吗	0
656	花呗还款有逾期吗	明天还花呗，会不会逾期	0
657	怎么开通当面付花呗收款	收款蚂蚁花呗	0
658	昨天我女儿用花呗付款,现在要怎么还	怎么还款，在花呗	1
659	怎么替他人还款借呗	借呗两种还款方式	0
660	你说我能用不用花呗	花呗冻结还能用吗	0
661	我蚂蚁花呗没有逾期为什么说我逾期了	花呗逾期十几块钱没有吧	0
662	怎么花呗还款还不上了	花呗明细和应还对不上	0
663	花呗支持信用还款吗	花呗！都支持哪种还款方式	0
664	以后借呗还能用吗	过年时间借呗也能正常使用吗	0
665	借呗如果逾期一天会有影响吗	我的蚂蚁借呗逾期一天，对我的信用有影响吗	0
666	借呗好久没还	没还完借呗还能审核开通么	0
667	借呗帐单日是什么时候	蚂蚁借呗***号借钱什么时候还	0
668	双十一购物津贴抵扣后要支付的金额可以用花呗分期吗	使用蚂蚁花呗付款的订单 可以同时享受双十一津贴优惠吗	0
669	可以帮我看看我的借呗额度有多少吗	花呗可以借多少笔	0
670	我都已经还款了，怎么退款都退到花呗了，这应该还给我	花呗我已经还一期了。现在牵扯到退货退款。怎么办	0
671	借呗提前还款手续费怎么算	借呗提前还款关闭了	0
672	借呗就是现在的网商贷吗	有了借呗还梦用网商贷吗	0
673	借呗还款多少需要短信验证码	怎么修改花呗短信验证码	0
674	为什么还是不给我花呗	为什么我更新花呗了、怎么不见了	0
675	如何暂停蚂蚁借呗	关机蚂蚁借呗	0
676	蚂蚁花呗最低还款算预期吗	花呗还款我是***号，我在***号还算逾期吗	0
677	花呗，下面显示下个月还***	花呗每个月都能分***期吗	0
678	自己可以还借呗吗	借呗可以***天就还款吗	0
679	双十一 花呗活动 免单金额什么时候到	花呗双十一活动报名时间	0
680	花呗有金额上限吗	花呗一天消费上限	0
681	看看我花呗额度	花呗额度可以超额	0
682	我借呗怎么不能提前还款	我想提前还蚂蚁借呗	0
683	我登录花呗为什么总是显示用支付宝帐户登录	点开说可以登陆支付宝账户使用花呗 我我已经登录了	0
684	为什么花呗订不了酒店了	商店怎么帮订花呗	0
685	借呗最多只能分***期	借呗之前可以分***期还，现在怎么只能分***期了	1
686	蚂蚁借呗安计划还款	蚂蚁借呗公司全称	0
687	蚂蚁借呗是每个月都得还钱吗	借呗借***个月，是***个月以后再还款么	0
688	花呗可以有微信还款吗	花呗可以一点一点还吗	0
689	我在蚂蚁花呗交话费怎么没有到账	我用花呗冲话费为什么没冲到	1
690	花呗还款涨的是什么分	花呗最新到账的***是什么钱	0
691	每期借呗还款日一样吗	借呗选择半年还款可以改一年吗	0
692	借呗和网商贷便宜	借呗和网商货有什么不同	0
693	我经常使用支付宝，为什么还没有借呗额度	逾期已经还清为什么不能使用借呗	0
694	花呗分期了会影响芝麻分吗	花呗被限额度了会不会有什么影响	0
695	蚂蚁花呗临时额度用完了可以分期还款吗	花呗临时额度花了以后可以分期吗	0
696	同一个号码只能用一个花呗吗	一个身份证账号号只能开通一个花呗吗	0
697	系统可以申请强制性降低借呗额度吗	我可以申请***的借呗额度吗	0
698	花呗分期怎么办	使用花呗分期后退货手续费怎么退	0
699	花呗临时额度***，可以分期还嘛	花呗的临时额度用了多久还款？可以分期么	0
700	骑单车押金怎么用不了花呗	花呗为什么不可以骑小黄车了	0
701	借呗免息卷能免多久	有没有***期借呗免息卷	0
702	为什么?_?交电费花呗不支持	为什么有的电费不支持花呗	0
703	怎么看商家支不支持用花呗付款	商家可以花呗付款的，我的花呗余额也有，为什么支付却不支持	0
704	借呗花呗还款可以用余利宝吗	是不是花呗还清才可以使用蚂蚁借呗	0
705	修改花呗绑定的密码，花呗跟支付宝是不同一个密码，号码的	我有两个号码支付宝但是另外一个号码不用了而且忘记密码登不上了为什么我这个号用不了支付宝的花呗	0
706	花呗额度怎么转到现有的账户	我另外一个账号有花呗，怎么转到这个账号开	1
707	付款时找不到花呗分期交易	花呗也可以分期付款吗	0
708	借呗系统多久对账户评估	借呗评估期多长时间	0
709	我只用花呗充值一百元，怎么帐单要还三百多	我要怎么查花呗账单	0
710	怎么可以，蚂蚁花呗抽奖	蚂蚁花呗抽奖在哪里	0
711	花呗分期了怎么 提前还款	怎么提前还花呗分期的钱、】	1
712	我的花呗实际额度	花呗额度始终***	0
713	为什么在淘宝买东西用花呗，东西到了，还要付一笔钱	为什么付款了 是使用花呗付款的	0
714	先封掉我的花呗	我的花呗是不是封了	0
715	蚂蚁借呗还有降额度的吗	借呗额度减少吗	1
716	退款了怎么还在花呗还款里	钱是还了花呗吗	0
717	花呗需要手机验证吗	***的花呗要验证码嘛	0
718	花呗的使用是不是受芝麻信用积分的影响的	换手机号码影响花呗信用积分吗	0
719	尾款能取消花呗分期	我花呗不想分期了咋取消	0
720	蚂蚁借呗总额度自己调整怎么恢复	借呗怎么找不着调低额度	0
721	我的花呗额度是***，为什么***都付不了	我想用花呗支付为什么不可以	1
722	我花呗帐号找不到了怎找	我的花呗怎么找不到	0
723	怎么不使用花呗付款	花呗暂时不能使用是什么意思	0
724	用花呗消费的单子，退的运费险是不是也退到花呗里面了	是用花呗支付的运费险也是会直接退到支付宝里面么	0
725	花呗支付支持农信银行卡不	支持农信银行卡还花呗吗	1
726	口碑收款 花呗最高支持多少	支付宝收款支持花呗吗	0
727	我的花呗已还款很久了，为什么负面记录还还	为什么花呗一直显示有个负面记录，逾期未还款	0
728	花呗分期还款会会影响信用度	双十一停止花呗还款，会影响芝麻信用	0
729	系统几时评估蚂蚁借呗	借呗系统评估在什么时候	0
730	已经用花呗付款，但是没收到货就退款了	我已经把花呗还清了，但我之前用花呗付款买的东西，退款是算到我自己的余额吗	0
731	花呗单笔可以支付多少	花呗单笔消费不能超过多少	0
732	我用花呗买的衣服，我已经寄回去了，但是卖家还没收到还在路上，但是花呗账单已经出账了，这个要怎么办	说是退回到花呗了，但是花呗我有分期，这个月的我还完了	0
733	如何更改花呗上的手机号码	如何更改花呗上的电话号码	1
734	我绑定银行卡丢了，暂时还不了花呗，该怎么处理	我刚才点错了，邀请好友帮还花呗	0
735	花呗额度还有***是什么意思	有了好久花呗了，还有额度	0
736	花呗抽奖奖励	花呗在哪里抽奖	0
737	满足什么条件才可以申请借呗	蚂蚁借呗满足条件	1
738	花呗分期三笔可以提前结清一笔吗	两笔花呗可以分开提前结清吗	0
